date,tickers
2012-01-19,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-20,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-21,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-22,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-23,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-24,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-25,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-26,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-27,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-28,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-29,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-30,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-01-31,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-01,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-02,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-03,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-04,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-05,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-06,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-07,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-08,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-09,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-10,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-11,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-12,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-13,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
2012-02-14,AFKS;AFLT;AKRN;APTK;AVAZ;AVAZP;BANE;BANEP;BEGY;BLNG;BSPB;CHMF;CHZN;DGBZ;DGBZP;DIXY;DVEC;EONR;FEES;FESH;GAZA;GAZP;GCHE;GMKN;GRAZ;HYDR;IRAO;IRGZ;KMAZ;KOGK;KRSG;KZOS;LKOH;LSNG;LSRG;MAGN;MGNT;MMBM;MRKC;MRKH;MRKP;MRKU;MRKV;MSNG;MSRS;MSSB;MSTT;MTLR;MTSS;MVID;NKNC;NKNCP;NLMK;NMTP;NVTK;OGKA;OGKB;OGKC;OGKE;PHOR;PHST;PIKK;PRTK;RASP;RBCM;ROSB;ROSN;ROST;RTKM;RTKMP;RUALR;SBER;SBERP;SIBN;SNGS;SNGSP;SVAV;SYNG;TATN;TATNP;TGKA;TGKD;TGKE;TGKF;TGKI;TNBP;TNBPP;TRCN;TRMK;TRNFP;UNAC;URKA;VRAO;VRPH;VSMO;VSMZ;VTBR;VTGK;VZRZ;WTCM
